0,1610175600,5589
0,1610179200,2828
0,1610182800,6253
0,1610186400,1178
0,1610190000,3344
0,1610193600,1101
0,1610197200,228
0,1610200800,6552
0,1610204400,8603
0,1610208000,7448
0,1610211600,9682
0,1610215200,7031
0,1610218800,6134
0,1610222400,4374
0,1610226000,2829
0,1610229600,3244
0,1610233200,1984
0,1610236800,552
0,1610240400,7499
0,1610244000,2048
0,1610247600,6620
0,1610251200,3495
0,1610258400,2497
0,1610262000,3343
0,1610265600,6293
0,1610269200,9052
0,1610272800,1816
0,1610276400,8093
0,1610280000,9339
0,1610283600,7034
0,1610287200,8216
0,1610290800,8266
0,1610294400,3409
0,1610298000,3684
0,1610305200,5314
0,1610308800,681
0,1610312400,2530
0,1610316000,9972
0,1610319600,6309
0,1610323200,4923
0,1610326800,1187
0,1610330400,8562
0,1610337600,3787
0,1610341200,765
0,1610344800,350
0,1610348400,5516
0,1610352000,2538
0,1610355600,6183
0,1610359200,6362
0,1610362800,8331
0,1610370000,1585
0,1610373600,9932
0,1610377200,7085
0,1610380800,4845
0,1610384400,9907
0,1610388000,8000
0,1610391600,9707
0,1610395200,435
0,1610402400,5055
0,1610406000,9443
0,1610409600,5550
0,1610413200,8185
0,1610416800,5061
0,1610420400,6394
0,1610424000,1120
0,1610427600,2186
0,1610431200,4803
0,1610434800,1009
0,1610442000,6946
0,1610445600,8158
0,1610449200,1437
0,1610452800,5879
0,1610456400,676
0,1610460000,7739
0,1610463600,7618
0,1610470800,7815
0,1610474400,431
0,1610481600,2274
0,1610485200,1825
0,1610488800,5779
0,1610492400,6381
0,1610496000,1918
0,1610503200,7754
0,1610506800,5635
0,1610510400,4955
0,1610514000,6451
0,1610517600,2091
0,1610521200,3198
0,1610528400,7383
0,1610532000,3220
0,1610535600,5941
0,1610539200,831
0,1610546400,4284
0,1610553600,9426
0,1610557200,3638
0,1610560800,1631
0,1610564400,8680
0,1610568000,8408
0,1610571600,1958
0,1610575200,7079
0,1610578800,7014
0,1610582400,1816
0,1610586000,1130
0,1610589600,6902
0,1610593200,603
0,1610596800,7162
0,1610600400,593
0,1610604000,5416
0,1610607600,1386
0,1610611200,1252
0,1610614800,5986
0,1610622000,5799
0,1610625600,263
0,1610629200,6093
0,1610632800,9874
0,1610636400,3507
0,1610643600,2118
0,1610650800,6147
0,1610658000,3915
0,1610661600,3163
0,1610665200,1941
0,1610668800,5743
0,1610672400,2232
0,1610679600,6034
0,1610683200,7855
0,1610686800,4955
0,1610690400,5457
0,1610694000,9816
0,1610697600,1780
0,1610701200,9616
0,1610704800,2662
0,1610708400,2507
0,1610712000,3750
0,1610715600,8428
0,1610719200,3977
0,1610722800,4868
0,1610726400,6977
0,1610733600,9950
0,1610740800,1376
0,1610744400,2263
0,1610748000,5005
0,1610751600,6928
0,1610755200,9784
0,1610758800,4982
0,1610762400,1485
0,1610766000,7387
0,1610769600,8770
0,1610776800,6794
0,1610784000,5353
0,1610787600,3442
0,1610791200,4905
0,1610794800,1591
0,1610798400,1879
0,1610802000,1937
0,1610805600,2621
0,1610809200,6633
0,1610812800,7009
0,1610816400,2962
0,1610820000,7529
0,1610823600,8674
0,1610827200,5922
0,1610830800,1517
0,1610834400,3436
0,1610838000,130
0,1610841600,7669
0,1610848800,4991
0,1610852400,5034
0,1610856000,2659
0,1610859600,7823
0,1610863200,8253
0,1610866800,9008
0,1610870400,4688
0,1610877600,4524
0,1610888400,6627
0,1610892000,9629
0,1610895600,7384
0,1610899200,4238
0,1610902800,4743
0,1610906400,9855
0,1610910000,680
0,1610913600,4400
0,1610917200,8843
0,1610920800,2036
0,1610924400,4180
0,1610928000,1215
0,1610931600,4846
0,1610935200,8616
0,1610938800,9504
0,1610942400,3545
0,1610946000,1825
0,1610949600,9005
0,1610953200,4664
0,1610956800,7347
0,1610960400,9409
0,1610964000,2673
0,1610967600,2074
0,1610971200,6673
0,1610974800,7766
0,1610978400,9268
0,1610982000,5900
0,1610985600,6901
0,1610989200,7910
0,1610992800,8317
0,1610996400,8172
0,1611003600,5018
0,1611007200,8218
0,1611014400,3634
0,1611021600,7825
0,1611025200,265
0,1611028800,1188
0,1611032400,6573
0,1611039600,774
0,1611043200,161
0,1611046800,4892
0,1611050400,2404
0,1611054000,4817
0,1611057600,1827
0,1611061200,7651
0,1611064800,6393
0,1611068400,5518
0,1611072000,7231
0,1611075600,7428
0,1611079200,8687
0,1611082800,2217
0,1611086400,3160
0,1611090000,5820
0,1611093600,7100
0,1611097200,6482
0,1611100800,3314
0,1611104400,3446
0,1611108000,915
0,1611111600,645
0,1611115200,1487
0,1611118800,6057
0,1611126000,3918
0,1611129600,4974
0,1611133200,1519
0,1611136800,4760
0,1611140400,6840
0,1611144000,983
0,1611147600,9065
0,1611151200,9618
0,1611154800,8131
0,1611158400,7893
0,1611162000,5624
0,1611165600,791
0,1611176400,5831
0,1611183600,216
0,1611187200,1143
0,1611190800,3739
0,1611194400,6596
0,1611198000,3720
0,1611201600,3259
0,1611205200,1776
0,1611208800,1502
0,1611212400,5390
0,1611216000,7566
0,1611219600,4286
0,1611226800,826
0,1611230400,6140
0,1611234000,3533
0,1611237600,5764
0,1611241200,3403
0,1611244800,5036
0,1611248400,8568
0,1611252000,4272
0,1611255600,5735
0,1611259200,829
0,1611262800,9143
0,1611266400,250
0,1611270000,8215
0,1611273600,877
0,1611277200,8186
0,1611280800,7310
0,1611284400,1502
0,1611288000,4050
0,1611291600,2619
0,1611295200,3597
0,1611298800,1363
0,1611302400,9258
0,1611306000,744
0,1611309600,4191
0,1611313200,3705
0,1611316800,4671
0,1611320400,5336
0,1611324000,1857
0,1611327600,4777
0,1611331200,8964
0,1611334800,4960
0,1611338400,8521
0,1611342000,7670
0,1611345600,4376
0,1611349200,3897
0,1611356400,1720
0,1611360000,6893
0,1611363600,3672
0,1611367200,205
0,1611370800,8542
0,1611374400,915
0,1611378000,6402
0,1611381600,2037
0,1611385200,5980
0,1611388800,9056
0,1611392400,3730
0,1611396000,1161
0,1611399600,5138
0,1611403200,3927
0,1611406800,7968
0,1611410400,9636
0,1611414000,2349
0,1611421200,8371
0,1611424800,6112
0,1611428400,514
0,1611432000,6581
0,1611435600,2996
0,1611439200,1352
0,1611442800,3483
0,1611446400,9430
0,1611450000,3955
0,1611453600,3928
0,1611457200,5891
0,1611460800,9783
0,1611464400,8266
0,1611468000,526
0,1611471600,9866
0,1611475200,8115
0,1611478800,5157
0,1611486000,9201
0,1611489600,8205
0,1611493200,9046
0,1611496800,1390
0,1611500400,2351
0,1611504000,6683
0,1611507600,5284
0,1611511200,6392
0,1611518400,727
0,1611522000,4189
0,1611525600,7328
0,1611529200,4361
0,1611532800,2759
0,1611536400,378
0,1611540000,9497
0,1611543600,1053
0,1611547200,5890
0,1611554400,1104
0,1611561600,836
0,1611568800,5452
0,1611572400,1122
0,1611576000,7024
0,1611579600,3647
0,1611583200,7230
0,1611586800,5966
0,1611590400,2998
0,1611594000,6795
0,1611597600,257
0,1611601200,4421
0,1611604800,8805
0,1611608400,787
0,1611612000,2108
0,1611615600,6494
0,1611619200,150
0,1611622800,2364
0,1611626400,8520
0,1611630000,1404
0,1611633600,3989
0,1611637200,4143
0,1611644400,9298
0,1611648000,1385
0,1611651600,9895
0,1611655200,7595
0,1611658800,9962
0,1611666000,5674
0,1611669600,546
0,1611676800,1568
0,1611680400,4896
0,1611684000,7605
0,1611687600,8413
0,1611691200,2758
0,1611694800,5631
0,1611698400,8166
0,1611702000,342
0,1611705600,8789
0,1611709200,9118
0,1611712800,672
0,1611716400,9447
0,1611720000,4399
0,1611727200,6572
0,1611730800,6715
0,1611734400,8226
0,1611745200,661
0,1611748800,9635
0,1611752400,3493
0,1611756000,8558
0,1611759600,6425
0,1611763200,3523
0,1611766800,9373
0,1611770400,4075
0,1611774000,8829
0,1611777600,2763
0,1611781200,5517
0,1611788400,939
0,1611792000,2658
0,1611795600,6050
0,1611799200,4907
0,1611802800,8207
0,1611806400,9941
0,1611810000,2885
0,1611817200,9415
0,1611824400,2161
0,1611828000,252
0,1611831600,4320
0,1611835200,3174
0,1611838800,9092
0,1611842400,4666
0,1611846000,8775
0,1611849600,1136
0,1611853200,9597
0,1611856800,8356
0,1611860400,6402
0,1611864000,4454
0,1611867600,4768
0,1611874800,4694
0,1611878400,8912
0,1611882000,9185
0,1611885600,5707
0,1611889200,7172
0,1611892800,197
0,1611896400,2644
0,1611900000,6393
0,1611903600,7704
0,1611910800,6844
0,1611914400,3840
0,1611921600,8768
0,1611925200,3286
0,1611928800,8242
0,1611936000,9464
0,1611939600,4596
0,1611943200,6980
0,1611946800,9490
0,1611950400,3978
0,1611954000,8437
0,1611957600,3184
0,1611961200,7317
0,1611964800,7091
0,1611968400,4554
0,1611972000,7263
0,1611975600,5470
0,1611979200,5130
0,1611986400,279
0,1611990000,3422
0,1611993600,6434
0,1611997200,6477
0,1612004400,7723
0,1612008000,9419
0,1612011600,9347
0,1612015200,5475
0,1612022400,7861
0,1612026000,2317
0,1612033200,9372
0,1612036800,6014
0,1612044000,3225
0,1612047600,8957
0,1612051200,806
0,1612054800,515
0,1612058400,6533
0,1612062000,4606
0,1612065600,2428
0,1612069200,2516
0,1612072800,5115
0,1612076400,1080
0,1612080000,2154
0,1612083600,7978
0,1612090800,812
0,1612094400,6444
0,1612098000,5747
0,1612101600,1456
0,1612105200,9271
0,1612108800,4451
0,1612112400,4375
0,1612116000,4259
0,1612119600,8577
0,1612123200,2642
0,1612126800,9155
0,1612130400,732
0,1612134000,2999
0,1612137600,653
0,1612141200,1273
0,1612144800,7580
0,1612148400,4011
0,1612152000,8656
0,1612155600,5566
0,1612159200,7906
0,1612162800,1036
1,1609488000,1450
1,1609491600,5725
1,1609498800,1803
1,1609502400,5872
1,1609506000,7498
1,1609509600,6294
1,1609513200,6031
1,1609516800,2330
1,1609520400,472
1,1609524000,2149
1,1609531200,3267
1,1609538400,1116
1,1609542000,6481
1,1609549200,2855
1,1609552800,1368
1,1609556400,984
1,1609560000,5915
1,1609563600,4291
1,1609567200,9319
1,1609570800,6853
1,1609574400,602
1,1609578000,4427
1,1609581600,6451
1,1609585200,5959
1,1609588800,2121
1,1609596000,449
1,1609599600,6715
1,1609603200,323
1,1609606800,7578
1,1609610400,8226
1,1609614000,1418
1,1609621200,6685
1,1609624800,555
1,1609628400,1668
1,1609632000,5565
1,1609635600,1713
1,1609639200,641
1,1609642800,8563
1,1609646400,702
1,1609653600,5632
1,1609657200,9083
1,1609660800,2730
1,1609664400,2704
1,1609668000,5478
1,1609675200,6622
1,1609682400,4036
1,1609686000,5483
1,1609689600,4002
1,1609693200,3803
1,1609696800,6993
1,1609700400,6052
1,1609704000,2360
1,1609707600,9355
1,1609714800,9662
1,1609722000,2917
1,1609725600,419
1,1609732800,8457
1,1609747200,9488
1,1609750800,2519
1,1609754400,6323
1,1609761600,7247
1,1609765200,5554
1,1609768800,2358
1,1609772400,8459
1,1609776000,8838
1,1609779600,1296
1,1609783200,6780
1,1609786800,5844
1,1609790400,7170
1,1609794000,4124
1,1609797600,6354
1,1609801200,6569
1,1609804800,7983
1,1609808400,9625
1,1609812000,4234
1,1609815600,8727
1,1609819200,8985
1,1609826400,7875
1,1609830000,4626
1,1609837200,5368
1,1609840800,1847
1,1609844400,898
1,1609848000,6529
1,1609855200,6540
1,1609858800,1817
1,1609862400,9998
1,1609866000,2744
1,1609869600,5678
1,1609873200,6835
1,1609876800,9769
1,1609880400,8350
1,1609884000,6133
1,1609887600,2437
1,1609891200,7844
1,1609894800,983
1,1609898400,4321
1,1609902000,9663
1,1609905600,4950
1,1609909200,779
1,1609912800,9134
1,1609916400,671
1,1609920000,4508
1,1609923600,3510
1,1609927200,2298
1,1609930800,1907
1,1609934400,5948
1,1609938000,611
1,1609941600,9548
1,1609945200,7694
1,1609948800,1375
1,1609952400,9027
1,1609956000,2365
1,1609959600,2606
1,1609963200,2794
1,1609966800,586
1,1609970400,2320
1,1609974000,5948
1,1609977600,4819
1,1609981200,2041
1,1609984800,4388
1,1609988400,5711
1,1609992000,5536
1,1609995600,2468
1,1609999200,9200
1,1610002800,3942
1,1610006400,5777
1,1610010000,7821
1,1610013600,5116
1,1610017200,6756
1,1610020800,2623
1,1610024400,180
1,1610028000,9856
1,1610031600,1850
1,1610035200,9861
1,1610038800,8512
1,1610042400,4469
1,1610046000,2862
1,1610049600,1498
1,1610060400,6033
1,1610064000,5315
1,1610067600,7515
1,1610071200,9672
1,1610074800,8071
1,1610078400,2705
1,1610082000,9137
1,1610085600,8422
1,1610089200,522
1,1610092800,8572
1,1610096400,3509
1,1610100000,6735
1,1610103600,446
1,1610107200,2299
1,1610110800,2907
1,1610114400,9356
1,1610121600,1522
1,1610125200,6738
1,1610128800,3919
1,1610132400,7563
1,1610139600,1767
1,1610143200,8414
1,1610146800,9124
1,1610150400,7844
1,1610154000,3065
1,1610157600,8963
1,1610161200,2713
1,1610164800,2453
1,1610168400,1227
1,1610172000,7933
1,1610175600,9375
1,1610179200,9211
1,1610182800,4450
1,1610186400,3862
1,1610190000,4961
1,1610193600,5989
1,1610197200,2371
1,1610204400,9709
1,1610208000,3352
1,1610218800,9246
1,1610222400,8133
1,1610226000,7849
1,1610229600,5789
1,1610233200,1697
1,1610240400,3813
1,1610244000,5203
1,1610247600,3780
1,1610254800,5914
1,1610258400,5684
1,1610262000,1369
1,1610265600,9498
1,1610269200,3806
1,1610272800,6344
1,1610276400,3895
1,1610280000,3365
1,1610283600,5984
1,1610287200,6397
1,1610290800,2219
1,1610294400,6673
1,1610298000,8296
1,1610301600,3846
1,1610305200,5977
1,1610308800,4645
1,1610312400,6667
1,1610316000,1825
1,1610319600,4873
1,1610323200,7407
1,1610326800,5736
1,1610330400,3162
1,1610334000,8280
1,1610337600,1901
1,1610341200,6468
1,1610344800,8513
1,1610348400,9371
1,1610352000,3715
1,1610355600,8328
1,1610359200,8073
1,1610362800,5253
1,1610366400,126
1,1610370000,7829
1,1610373600,6559
1,1610377200,7167
1,1610384400,762
1,1610388000,1631
1,1610391600,3381
1,1610395200,3025
1,1610398800,3062
1,1610402400,563
1,1610406000,815
1,1610413200,8858
1,1610420400,2008
1,1610424000,3366
1,1610427600,7736
1,1610431200,124
1,1610434800,6902
1,1610438400,8897
1,1610442000,3938
1,1610445600,6906
1,1610449200,7877
1,1610456400,3542
1,1610460000,774
1,1610463600,4512
1,1610470800,5786
1,1610474400,5626
1,1610478000,2301
1,1610481600,8571
1,1610485200,4224
1,1610488800,1795
1,1610492400,495
1,1610496000,2326
1,1610499600,3492
1,1610503200,5335
1,1610506800,7000
1,1610510400,8298
1,1610514000,9268
1,1610517600,7876
1,1610521200,8439
1,1610524800,7797
1,1610528400,7553
1,1610532000,5667
1,1610535600,6919
1,1610539200,6280
1,1610542800,9356
1,1610546400,5598
1,1610550000,7535
1,1610553600,5851
1,1610557200,6822
1,1610564400,198
1,1610568000,6733
1,1610571600,3769
1,1610575200,4049
1,1610578800,7918
1,1610582400,2410
1,1610586000,7323
1,1610589600,5997
1,1610593200,9921
1,1610596800,8658
1,1610600400,3173
1,1610604000,8583
1,1610607600,1066
1,1610611200,5716
1,1610618400,2727
1,1610622000,6494
1,1610625600,6841
1,1610629200,3246
1,1610632800,6504
1,1610640000,8634
1,1610643600,5474
1,1610647200,8606
1,1610650800,9840
1,1610654400,7211
1,1610658000,8184
1,1610661600,3595
1,1610665200,7331
1,1610672400,8091
1,1610676000,5304
1,1610679600,3317
1,1610694000,4078
1,1610697600,3769
1,1610701200,8549
1,1610704800,4792
1,1610708400,8184
1,1610712000,2774
1,1610715600,9231
1,1610719200,7278
1,1610722800,7290
1,1610726400,7777
1,1610730000,2501
1,1610733600,1956
1,1610737200,6556
1,1610740800,8957
1,1610744400,6127
1,1610755200,3496
1,1610758800,6855
1,1610762400,9432
1,1610766000,8961
1,1610769600,167
1,1610773200,8797
1,1610776800,5156
1,1610780400,9011
1,1610784000,1182
1,1610787600,8173
1,1610794800,6970
1,1610798400,5998
1,1610802000,1471
1,1610809200,556
1,1610812800,8499
1,1610816400,2612
1,1610820000,4333
1,1610823600,9824
1,1610827200,4662
1,1610830800,6370
1,1610834400,8403
1,1610838000,3840
1,1610841600,4423
1,1610845200,821
1,1610848800,5269
1,1610852400,9333
1,1610856000,1137
1,1610859600,7955
1,1610863200,5333
1,1610866800,497
1,1610870400,7214
1,1610874000,2288
1,1610877600,609
1,1610881200,7141
1,1610884800,620
1,1610888400,4428
1,1610892000,1991
1,1610895600,4878
1,1610899200,3205
1,1610902800,8978
1,1610910000,8544
1,1610913600,328
1,1610917200,8217
1,1610924400,5532
1,1610928000,5736
1,1610931600,9295
1,1610935200,1208
1,1610938800,9447
1,1610942400,8631
1,1610946000,9704
1,1610949600,8050
1,1610956800,3760
1,1610960400,1686
1,1610964000,3654
1,1610967600,3870
1,1610971200,3399
1,1610974800,7292
1,1610978400,2688
1,1610982000,5810
1,1610985600,3389
1,1610989200,7730
1,1610992800,2204
1,1610996400,9293
1,1611003600,5475
1,1611007200,5396
1,1611014400,331
1,1611018000,1978
1,1611021600,4610
1,1611025200,8500
1,1611028800,5774
1,1611032400,1556
1,1611036000,8336
1,1611039600,6803
1,1611043200,1416
1,1611046800,7685
1,1611050400,2953
1,1611054000,4049
1,1611057600,4797
1,1611072000,1348
1,1611075600,5292
1,1611079200,4809
1,1611086400,8564
1,1611090000,4352
1,1611093600,1018
1,1611097200,6958
1,1611100800,9642
1,1611104400,4252
1,1611108000,8829
1,1611111600,7453
1,1611115200,7041
1,1611118800,2877
1,1611122400,940
1,1611126000,7920
1,1611129600,601
1,1611133200,1428
1,1611136800,1712
1,1611140400,2208
1,1611144000,348
1,1611147600,8709
1,1611151200,2140
1,1611154800,4139
1,1611158400,4715
1,1611162000,6722
1,1611165600,7812
1,1611172800,8689
1,1611176400,3417
1,1611180000,2576
1,1611183600,5028
1,1611187200,3152
1,1611190800,4202
1,1611194400,546
1,1611198000,3911
1,1611201600,2669
1,1611205200,9274
1,1611208800,9625
1,1611212400,4162
1,1611216000,5005
1,1611223200,3373
1,1611230400,2849
1,1611234000,8382
1,1611237600,3581
1,1611241200,8836
1,1611244800,8180
1,1611248400,2177
1,1611252000,8829
1,1611259200,272
1,1611262800,6585
1,1611266400,4618
1,1611270000,5757
1,1611273600,4331
1,1611277200,2684
1,1611280800,4075
1,1611284400,842
1,1611291600,1198
1,1611295200,4179
1,1611298800,2303
1,1611302400,8450
1,1611306000,321
1,1611309600,2520
1,1611313200,5965
1,1611316800,4971
1,1611320400,4253
1,1611324000,468
1,1611327600,3370
1,1611331200,6602
1,1611334800,7858
1,1611338400,7315
1,1611342000,7889
1,1611345600,5537
1,1611349200,9981
1,1611352800,6585
1,1611356400,6674
1,1611360000,4980
1,1611363600,3954
1,1611367200,7166
1,1611370800,4444
1,1611374400,2842
1,1611378000,2398
1,1611381600,8576
1,1611385200,8395
1,1611388800,5698
1,1611392400,7201
1,1611396000,7574
1,1611399600,954
1,1611403200,4310
1,1611406800,1226
1,1611414000,9884
1,1611417600,4300
1,1611424800,3131
1,1611428400,2944
1,1611432000,4485
1,1611446400,2843
1,1611450000,3968
1,1611453600,8288
1,1611457200,5911
1,1611460800,9636
1,1611464400,1989
1,1611471600,333
1,1611475200,8811
1,1611478800,5880
1,1611482400,6390
1,1611486000,5330
1,1611489600,3029
1,1611493200,2576
1,1611496800,9789
1,1611500400,6779
1,1611504000,3814
1,1611514800,613
1,1611518400,8332
1,1611522000,6970
1,1611525600,5535
1,1611529200,3197
1,1611536400,2363
1,1611540000,4595
1,1611543600,7984
1,1611547200,5516
1,1611550800,1376
1,1611554400,2714
1,1611558000,8495
1,1611561600,9257
1,1611565200,7436
1,1611568800,2705
1,1611572400,6967
1,1611576000,1941
1,1611579600,1925
1,1611583200,8001
1,1611586800,1738
1,1611590400,4396
1,1611594000,1912
1,1611597600,8440
1,1611601200,1324
1,1611612000,342
1,1611615600,2113
1,1611619200,6408
1,1611622800,543
1,1611626400,2400
1,1611630000,6523
1,1611633600,3788
1,1611640800,6857
1,1611651600,6643
1,1611655200,9279
1,1611658800,6763
1,1611662400,9051
1,1611669600,8986
1,1611673200,9284
1,1611676800,3496
1,1611680400,2858
1,1611684000,9546
1,1611687600,4815
1,1611691200,4240
1,1611694800,6705
1,1611705600,1249
1,1611712800,2631
1,1611716400,8411
1,1611720000,1976
1,1611723600,205
1,1611727200,2481
1,1611730800,9575
1,1611734400,1511
1,1611738000,3493
1,1611741600,7490
1,1611745200,8049
1,1611748800,8876
1,1611752400,1482
1,1611756000,5269
1,1611759600,6386
1,1611763200,8983
1,1611766800,9132
1,1611770400,8597
1,1611774000,3693
1,1611777600,6647
1,1611781200,5234
1,1611784800,1254
1,1611788400,2654
1,1611795600,9360
1,1611799200,1215
1,1611802800,4484
1,1611806400,5059
1,1611810000,7914
1,1611813600,9790
1,1611817200,7747
1,1611820800,5756
1,1611824400,8327
1,1611831600,6096
1,1611835200,8493
1,1611842400,9510
1,1611846000,7887
1,1611849600,6129
1,1611853200,4095
1,1611856800,497
1,1611860400,8419
1,1611864000,759
1,1611867600,5976
1,1611874800,3046
1,1611878400,4511
1,1611882000,8015
1,1611885600,121
1,1611889200,7921
1,1611892800,2733
1,1611900000,8716
1,1611903600,6412
1,1611907200,9607
1,1611910800,3590
1,1611918000,9926
1,1611921600,7336
1,1611925200,9576
1,1611928800,7144
1,1611932400,2460
1,1611936000,7137
1,1611939600,3986
1,1611943200,6342
1,1611946800,4042
1,1611950400,4276
1,1611954000,8889
1,1611957600,6195
1,1611961200,4002
1,1611964800,5633
1,1611968400,2499
1,1611972000,4090
1,1611975600,4305
1,1611979200,2934
1,1611982800,9872
1,1611986400,7421
1,1611990000,3455
1,1611993600,9935
1,1611997200,4180
1,1612000800,8960
1,1612004400,3545
1,1612008000,6484
1,1612011600,8484
1,1612015200,5899
1,1612018800,5266
1,1612029600,3327
1,1612033200,2779
1,1612036800,7609
1,1612040400,4209
1,1612044000,4814
1,1612047600,6977
1,1612051200,6413
1,1612058400,1062
1,1612062000,2716
1,1612065600,9255
1,1612069200,5160
1,1612072800,6897
1,1612076400,6243
1,1612080000,1569
1,1612083600,1594
1,1612087200,387
1,1612090800,8506
1,1612094400,9875
1,1612098000,9332
1,1612101600,430
1,1612108800,5213
1,1612112400,9735
1,1612116000,2203
1,1612119600,8803
1,1612123200,4650
1,1612126800,2700
1,1612130400,9772
1,1612134000,2343
1,1612137600,3840
1,1612141200,8226
1,1612144800,2480
1,1612148400,4545
1,1612152000,1385
1,1612155600,6767
1,1612159200,3358
1,1612162800,381
2,1609488000,8911
2,1609491600,2167
2,1609495200,1436
2,1609498800,4675
2,1609502400,3713
2,1609509600,3493
2,1609513200,155
2,1609516800,2183
2,1609520400,8045
2,1609524000,772
2,1609527600,5322
2,1609531200,2957
2,1609534800,5287
2,1609538400,3891
2,1609542000,3192
2,1609545600,5831
2,1609549200,4559
2,1609552800,8925
2,1609556400,4732
2,1609560000,4781
2,1609563600,6530
2,1609567200,2970
2,1609570800,1964
2,1609574400,1659
2,1609578000,2368
2,1609581600,2462
2,1609585200,4386
2,1609588800,3296
2,1609592400,1221
2,1609596000,7317
2,1609599600,6263
2,1609603200,939
2,1609606800,6490
2,1609610400,9104
2,1609614000,8965
2,1609617600,2589
2,1609624800,7369
2,1609628400,9528
2,1609632000,3542
2,1609635600,3433
2,1609639200,1537
2,1609642800,8870
2,1609646400,2092
2,1609650000,7744
2,1609653600,628
2,1609657200,3917
2,1609660800,1658
2,1609664400,6292
2,1609668000,1241
2,1609671600,3583
2,1609675200,3355
2,1609678800,8157
2,1609682400,3236
2,1609686000,8508
2,1609689600,9992
2,1609693200,9115
2,1609696800,8616
2,1609700400,7171
2,1609704000,6570
2,1609707600,7822
2,1609711200,573
2,1609714800,5758
2,1609718400,667
2,1609722000,7317
2,1609725600,8586
2,1609729200,214
2,1609732800,3976
2,1609736400,7830
2,1609740000,10000
2,1609743600,4851
2,1609747200,5491
2,1609750800,1552
2,1609754400,2139
2,1609758000,6171
2,1609761600,1547
2,1609765200,2329
2,1609768800,4033
2,1609776000,4735
2,1609779600,8573
2,1609783200,2485
2,1609786800,8421
2,1609790400,5346
2,1609794000,5989
2,1609797600,3380
2,1609801200,8643
2,1609804800,6307
2,1609808400,681
2,1609812000,7323
2,1609815600,4815
2,1609819200,8729
